rent,price,square,bedrooms,bathrooms,balcony,house_direction,legal_info,furniture,hurried,floors,basement
False,9 tỷ,132.0,,,False,,False,False,False,0,False
False,4 tỷ,131.0,,,False,,False,False,False,0,False
False,,100.0,,,False,,False,False,False,0,False
False,"6,9 tỷ",,,,False,nam,False,False,False,0,False
False,"17,55 tỷ",,,,False,,False,False,False,0,False
False,"2,5 tỷ",,,,False,,False,False,False,0,False
False,23 tỷ,128.0,,,False,,False,False,False,0,False
False,,,2.0,,False,,False,False,True,0,False
False,,,,,False,,False,True,False,0,False
False,"3,1 tỷ",45.0,2.0,3.0,False,,False,False,False,3,False
False,"12,7tỷ",76.0,,,False,,False,False,False,3,False
False,9tỷ,,4.0,,False,,False,False,False,5,False
False,18 tỷ,,,,False,,False,False,False,0,False
False,24 tỷ,,,,False,,False,False,False,0,False
False,24 tỷ,,,,False,,False,False,False,0,False
False,6 tỷ,58.0,,,False,,False,False,False,3,False
False,3.98 tỷ,64.0,,,False,,False,False,False,3,False
False,"3,77 tỷ",,,,False,,False,False,False,2,False
False,"2,9 tỷ",50.0,,,False,,False,False,False,2,False
False,"2,25 tỷ",,,,False,,False,False,False,0,False
False,3.6 tỷ,,,,False,,False,False,False,0,False
False,3.6 tỷ,,,,False,,False,False,False,0,False
False,4.98 tỷ,42.5,,,False,,False,False,False,2,False
False,,,,,False,,False,False,False,0,False
False,16.8 tỷ,,,,False,,False,False,False,0,False
False,10tỷ,80.0,,,False,,False,False,False,2,False
False,4.x tỷ,50.0,,,False,,False,False,False,2,False
False,"3,8 tỷ",53.0,3.0,,False,nam,False,False,False,2,False
False,5tỷ,56.0,,,False,,False,True,False,0,False
False,,55.0,,,False,,False,False,False,2,False
False,,40.0,,,False,,False,False,True,0,False
False,,54.0,,,False,,False,False,True,0,False
False,,65.0,,,False,,False,False,False,0,False
False,,46.0,,,False,,False,False,True,0,False
False,,46.0,,,False,,False,False,False,0,False
False,8.8 tỷ,68.0,,,False,,False,False,False,0,False
False,"8,2 tỷ",60.0,,,False,,False,False,False,4,False
False,1.8 tỷ,36.0,,,False,,False,False,True,0,False
False,1.5tỷ,35.0,,,False,,False,False,True,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,1.6tỷ,35.0,,,False,,False,False,True,0,False
False,1.8 tỷ,36.3,,,False,,False,False,True,0,False
False,4.5 tỷ,88.0,,,False,,False,False,False,2,False
False,6 tỷ,52.0,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,3,False
False,6.6 tỷ,,3.0,,False,,False,False,False,0,False
False,2 tỷ,95.0,,,False,,False,False,False,2,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,8tỷ,,,,False,,False,False,True,5,False
False,2 tỷ,52.0,,,False,,False,False,False,0,False
False,9 tỷ,91.0,,,False,,False,False,False,0,False
False,9 tỷ,,,,False,,False,False,False,0,False
False,3tỷ,,,,False,,False,False,False,0,False
False,3.55 tỷ,,,,False,,False,False,False,0,False
False,"2,75 tỷ",,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,2 tỷ,93.0,,,False,,False,False,False,0,False
False,2 tỷ,93.0,,,False,,False,False,False,0,False
False,2 tỷ,60.0,,,False,,False,False,False,3,False
False,3.5tỷ,,4.0,,False,,False,False,False,0,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,đông,False,False,True,0,False
False,,,,,False,đông,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,,50.0,,,False,,False,False,False,0,False
False,,48.0,,,False,,False,False,False,0,False
False,1.45tỷ,32.0,,,False,,False,False,True,0,False
False,6 tỷ,,,,False,,False,False,False,3,False
False,,56.0,,,False,,False,False,False,0,False
False,1.6tỷ,36.0,,,False,,False,False,True,0,False
False,4 tỷ,32.0,,,False,,False,False,False,3,False
False,,,,,False,,False,False,True,0,False
False,4.5 tỷ,60.0,,,False,,False,True,False,0,False
False,,47.0,,,False,,False,False,False,0,False
False,450 triệu,58.0,,,False,,False,False,False,0,False
False,1.55tỷ,38.5,,,False,,False,False,True,0,False
False,1.9 tỷ,,,,False,,False,False,False,2,False
False,4.15 tỷ,56.0,,,False,,False,False,False,2,False
False,13.8 tỷ,85.0,,,False,,False,False,False,4,False
False,2tỷ,130.0,,,False,,False,False,False,2,False
False,7 tỷ,54.0,,,False,,False,False,False,5,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,6.7 tỷ,,,,False,,False,False,False,0,False
False,,40.0,,,False,,False,True,False,0,False
False,4 tỷ,58.0,,,False,,False,False,False,2,False
False,6tỷ,,,,False,,False,False,True,0,False
False,"7,8tỷ",,,,False,,False,False,True,0,False
False,50 triệu,54.0,,,False,,False,False,True,0,False
False,5 tỷ,60.0,,,False,,False,False,False,3,False
False,"3,6 tỷ",,,,False,,False,False,False,0,False
False,4.1 tỷ,54.0,,,False,,False,False,False,2,False
False,5 tỷ,80.0,,,False,,False,False,True,0,False
False,,,,,False,,False,True,False,2,False
False,"4,85 tỷ",55.7,,,False,,False,False,False,0,False
False,4 tỷ,,,,False,,True,False,False,7,False
False,,70.0,,,False,,False,False,False,2,False
False,10 tỷ,,,,False,nam,False,False,False,0,False
False,16.5 tỷ,,,,False,,False,False,False,0,False
False,7.5 tỷ,,,,False,,False,False,False,0,False
False,14 triệu,,,,False,,False,False,True,0,False
False,,50.0,,,False,,False,False,False,5,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,đông,False,False,True,0,False
False,,,,,False,,False,False,False,2,False
False,,,,,False,đông,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,False,0,False
False,5 tỷ,,,,False,,True,False,False,3,False
False,,50.0,,,False,,False,False,False,0,False
False,,48.0,,,False,,False,False,False,0,False
False,"11,5 tỷ",153.0,,,False,đông,False,False,False,1,False
False,4 tỷ,99.0,,,False,,False,False,False,0,False
False,16 tỷ,100.0,,,False,,False,False,False,0,False
False,6 tỷ,72.0,,,False,,False,False,False,0,False
False,8 tỷ,,,,False,,False,False,False,0,False
False,"6,7 tỷ",75.0,5.0,,False,,True,False,False,4,False
False,"4,25 tỷ",57.0,,,False,,False,False,True,0,False
False,5.9 tỷ,68.0,,,False,,False,False,False,3,False
False,5.9 tỷ,68.0,,,False,,False,False,False,3,False
False,3.65 tỷ,75.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,True,3,False
False,,210.0,,,False,tây,False,False,False,3,False
False,1.8 tỷ,55.0,,,False,,False,False,False,2,False
False,6.65 tỷ,,,,False,,False,False,False,0,False
False,3.1 tỷ,50.0,,,False,,False,False,False,0,False
False,3.95 tỷ,30.0,,,False,,False,False,False,0,False
False,4 tỷ,115.0,,,False,,False,False,False,2,False
False,1.85tỷ,38.5,,,False,,False,False,True,0,False
False,,47.0,,,False,,False,False,False,0,False
False,1.7tỷ,39.0,,,False,,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,,56.0,,,False,,False,False,False,0,False
False,1.65tỷ,33.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,13 tỷ,60.0,,,False,,False,False,False,4,False
False,3 tỷ,,,,False,tây,False,False,False,2,False
False,,,,,False,,False,False,False,0,False
False,2.2tỷ,40.0,,,False,,False,True,False,2,False
False,4 tỷ,,,,False,,False,False,False,2,False
False,,50.0,,,False,,False,False,True,0,False
False,,,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,2,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,1.55tỷ,33.0,,,False,,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,4tỷ,,,,False,,False,False,False,0,False
False,1.8tỷ,40.6,,,False,,False,False,True,0,False
False,,69.0,,,False,,False,False,True,0,False
False,1.65tỷ,53.4,,,False,,False,False,True,0,False
False,,,,,False,,False,False,False,0,False
False,,45.4,,,False,,False,False,False,0,False
False,,40.0,,,False,,False,False,False,0,False
False,,201.0,,,False,,False,False,False,1,False
False,1.7tỷ,56.25,,,False,,False,False,True,0,False
False,"3,95 tỷ",,,,False,đông,False,False,False,0,False
False,"5,5 tỷ",,,,False,,False,False,False,2,False
False,"10,5 tỷ",,,,False,,False,False,False,4,False
False,8 tỷ,54.0,,,False,,False,False,False,5,False
False,16 triệu,68.0,,,False,,False,False,False,0,False
False,,,,,False,,True,False,False,0,False
False,,,,,False,,False,False,False,5,False
False,4 tỷ,,,,False,tây,False,False,True,2,False
False,4 tỷ,,,,False,tây,False,False,True,2,False
False,"8,2 tỷ",63.0,,,False,,False,False,True,5,False
False,,,,,False,,False,False,False,0,False
False,4 tỷ,,,,False,,False,False,False,0,False
False,7 tỷ,64.0,,,False,,False,False,False,3,False
False,13 tỷ,201.0,,,False,,False,False,False,1,False
False,2tỷ,,,,False,,False,False,False,0,False
False,6.5 tỷ,,,,False,,False,False,False,5,False
False,6 tỷ,27.0,,,False,,False,False,False,3,False
False,6 tỷ,27.0,,,False,,False,False,False,3,False
False,2 tỷ,38.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,8 tỷ,,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,4,False
False,70 tỷ,1200.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,24.0,,,False,,False,False,False,0,False
False,1.65tỷ,37.4,,,False,,False,False,True,0,False
False,7 tỷ,,,,False,,False,False,False,3,False
False,,86.0,,,False,,False,False,False,0,False
False,3 tỷ,72.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,3 tỷ,,,,False,,False,False,True,0,False
False,4.45 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,10 tỷ,,,,False,,False,False,False,5,False
False,"6,5 tỷ",60.0,,,False,,False,False,False,4,False
False,4 tỷ,55.0,,,False,,False,False,False,0,False
False,4 tỷ,51.0,,,False,,False,False,False,0,False
False,,140.0,,,False,,False,False,False,3,False
False,6 tỷ,96.0,,,False,,False,False,False,4,False
False,6 tỷ,,,,False,,False,False,False,3,False
False,2 tỷ,,,,False,,False,False,False,3,False
False,3 tỷ,,,,False,,False,False,False,3,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,695 triệu,,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,True,0,False
False,15 tỷ,,,,False,,False,False,False,5,False
False,8.2 tỷ,,,,False,,False,False,False,5,False
False,39.9 tỷ,,,,False,,False,False,False,0,False
False,,51.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,3,False
False,,24.0,,,False,,False,False,True,0,False
False,,51.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,"5,5 tỷ",,,,False,,False,False,False,0,False
False,18.8 tỷ,120.0,5.0,5.0,False,,False,False,False,4,False
False,,,,,False,,False,False,False,0,False
False,"5,8 tỷ",63.0,,,False,,False,False,False,3,False
False,10.9 tỷ,,,,False,,False,False,False,0,False
False,7.8 tỷ,122.0,,,False,,False,False,False,0,False
False,,,,,False,,False,True,True,0,False
False,2 tỷ,,,,False,,False,False,False,3,False
False,2 tỷ,,,,False,,False,False,False,3,False
False,3 tỷ,,4.0,3.0,False,,False,False,False,0,False
False,10 tỷ,,,,False,,False,False,False,0,False
False,7 tỷ,,,,False,,False,False,False,1,False
False,,,,,False,,False,False,False,0,False
False,4.25 tỷ,,,,False,,False,False,False,1,False
False,4 tỷ,,,,False,,False,False,False,0,False
False,"1,55 tỷ",,,,False,,False,False,False,2,False
False,2.5 tỷ,,,,False,,False,False,False,2,False
False,7 tỷ,,,,False,đông,False,False,False,3,False
False,4.25 tỷ,,,,False,,False,False,False,3,False
False,11tỷ,,,,False,đông,False,False,False,0,False
False,"11,7 tỷ",,,,False,,False,False,False,0,False
False,300 triệu,,,,False,,False,False,False,6,True
False,130 tỷ,,,,False,,False,False,False,12,True
False,60 tỷ,,,,False,,False,False,False,0,True
False,,,,,False,,False,False,False,0,False
False,12 tỷ,,,,False,,False,False,False,3,False
False,16 tỷ,100.0,,,False,,False,False,False,0,False
False,4.1 tỷ,,,,False,,False,False,False,3,False
False,5 tỷ,,,,False,,False,False,False,2,False
False,,,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,4.2 tỷ,99.0,,,False,đông,False,False,False,2,False
False,4 tỷ,,3.0,2.0,False,,True,False,True,3,False
False,4 tỷ,,4.0,,False,,False,False,True,3,False
False,,,,,False,,False,False,False,4,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,6 tỷ,,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,"6,5 tỷ",50.0,,,False,,False,False,False,5,False
False,,100.0,,,False,,False,False,False,3,False
False,5.x tỷ,,,,False,,False,False,False,0,False
False,,110.0,,,False,,False,False,False,2,False
False,,110.0,,,False,,False,False,False,2,False
False,6 tỷ,70.0,,,False,,False,False,False,0,False
False,5 tỷ,,,,False,,True,False,False,0,False
False,,84.0,,,False,,False,False,False,1,False
False,,,,,False,,False,False,False,0,False
False,7 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,70.0,,,False,,True,False,False,0,False
False,400 triệu,,,,False,,False,False,False,0,False
False,5.15 tỷ,,3.0,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,2,False
False,"5,1 tỷ",,,,False,,False,False,False,2,False
False,,84.0,,,False,,False,False,False,1,False
False,,43.0,,,False,,False,False,False,0,False
False,3 tỷ,106.0,,,False,,False,False,True,0,False
False,365 triệu,,,,False,,True,False,False,1,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,False,3,False
False,621 tỉ,,,,False,đông,False,False,True,0,False
False,,33.0,,,False,,False,False,False,0,False
False,8.5 tỷ,106.0,,,False,,False,False,False,2,False
False,,,,,False,,False,False,False,0,False
False,10tỷ,,7.0,,False,,False,False,False,0,False
False,10 tỷ,,,,False,,False,False,False,5,False
False,9 tỷ,,,,False,,False,False,False,6,False
False,5 tỷ,,,,False,,False,False,True,2,False
False,,,,,False,,False,False,False,0,False
False,9 tỷ,,,,False,,False,False,False,0,False
False,12 tỷ,,,,False,,False,False,False,4,False
False,9 tỷ,,,,False,,False,False,False,5,False
False,8 tỷ,,,,False,,False,False,False,5,False
False,,,,,False,,False,False,True,0,False
False,"7,8 tỷ",73.0,,,False,,False,False,False,3,False
False,"2,9 tỷ",30.0,,,False,đông,False,False,False,0,False
False,14 tỷ,,,,False,,False,False,False,4,False
False,"6,4 tỷ",62.0,,,False,,False,False,False,0,False
False,8 tỷ,,,,False,,False,False,True,5,False
False,7 tỷ,,,,False,,False,False,False,0,False
False,2.4 tỷ,40.0,,,False,,False,False,True,0,False
False,1.9 tỷ,,,,False,,False,False,False,0,False
False,2.5 tỷ,30.0,,,False,,False,False,True,0,False
False,6 tỷ,,,,False,,False,False,False,5,False
False,4 tỷ,,,,False,,False,False,False,2,False
False,7 tỷ,,,,False,,False,False,False,4,False
False,7 tỷ,,,,False,,False,False,False,4,False
False,1.8tỷ,39.0,,,False,,False,False,True,0,False
False,10.1 tỷ,,,,False,,False,False,False,5,False
False,5.4 tỷ,33.0,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,1.73 tỷ,35.0,,,False,,False,False,False,0,False
False,4 tỷ,85.0,,,False,,False,False,False,0,False
False,,,,,False,đông,False,False,False,0,False
False,5.x tỷ,,,,False,,False,False,True,0,False
False,3 tỷ,,,,False,,False,True,False,0,False
False,2 tỷ,,,,False,,False,False,False,3,False
False,,110.0,,,False,,False,False,False,0,False
False,,110.0,,,False,,False,False,False,0,False
False,11 tỷ,250.0,,,False,,False,False,False,5,False
False,,,,,False,,False,False,True,0,False
False,4.2 tỷ,160.0,,,False,,False,False,False,0,False
False,9tỷ,44.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,19 tỷ,,,,False,,False,False,False,0,False
False,5 tỷ,47.0,,,False,,False,False,False,3,False
False,7 tỷ,,,,False,,False,False,False,5,False
False,,,,,False,,False,False,False,0,False
False,11.8 tỷ,,,,False,,False,False,False,5,False
False,2.43 tỷ,44.8,,,False,,False,False,True,0,False
False,1 tỉ,,,,False,,False,False,False,0,False
False,10 tỷ,,,,False,,False,False,False,5,False
False,6.7 tỷ,52.0,,,False,,False,False,False,0,False
False,"3,65 tỷ",40.0,,,False,,False,False,False,0,False
False,6 tỷ,50.0,,,False,,False,False,False,4,False
False,,100.0,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,3,False
False,4.4 tỷ,66.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,6.7 tỷ,,,,False,,False,False,False,2,False
False,,,,,False,đông,False,False,True,0,False
False,350 triệu,,,,False,,False,False,False,0,False
False,,,,,False,đông,False,False,True,0,False
False,,,,,False,,False,False,False,3,False
False,7.9 tỷ,,,,False,,False,False,False,0,False
False,3 tỷ,,,,False,,False,False,True,2,False
False,1.6 tỷ,30.0,,,False,,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,,30.0,,,False,,False,False,False,0,False
False,1.3 tỷ,38.5,,,False,,False,False,True,0,False
False,,45.0,,,False,,False,False,True,0,False
False,,108.0,,,False,,False,True,False,4,False
False,,45.0,,,False,,False,False,True,0,False
False,5 tỷ,,,,False,,False,False,False,4,False
False,,,,,False,đông,False,False,True,0,False
False,,38.0,,,False,,False,False,False,0,False
False,,42.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,True,0,False
False,,38.5,,,False,,False,False,False,0,False
False,,,,,False,,False,False,True,0,False
False,,45.6,,,False,,False,False,True,0,False
False,,38.5,,,False,,False,False,False,0,False
False,,38.5,,,False,,False,False,False,0,False
False,5.5 tỷ,65.0,,,False,,True,False,False,0,False
False,,40.0,,,False,,False,False,True,0,False
False,,35.0,,,False,,False,False,True,0,False
False,1.65 tỷ,33.0,,,False,,False,False,True,0,False
False,6tỷ,,,,False,,False,False,False,0,False
False,10 tỷ,,,,False,,False,False,False,0,False
False,6 tỷ,,,,False,,False,False,False,0,False
False,7.4 tỷ,62.0,,,False,,False,False,False,0,False
False,7 tỷ,,,,False,,False,False,False,0,False
False,3 tỷ,90.0,,,False,,False,False,True,0,False
False,7 tỷ,41.0,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,5 tỷ,,,,False,,False,False,False,3,False
False,3 tỷ,,,,False,,False,False,False,2,False
False,1.75 tỷ,35.2,,,False,,False,False,True,0,False
False,5 tỷ,,,,False,,False,True,False,4,False
False,,,,,False,,False,False,False,4,False
False,4 tỷ,,,,False,,False,False,True,4,False
False,,,,,False,,False,False,False,3,False
False,5 tỷ,,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,0,False
False,3 tỷ,55.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,660 triệu,50.0,,,False,,False,False,False,1,False
False,1.8 tỷ,36.0,,,False,,False,False,True,0,False
False,,85.6,,,False,,False,False,False,1,False
False,,100.0,,,False,,False,False,False,0,False
False,8.7 tỷ,78.0,,,False,tây,False,False,False,0,False
False,3 tỷ,,,,False,,False,False,False,4,False
False,150 triệu,,,,False,,False,False,True,0,False
False,,75.0,,,False,,False,False,False,0,False
False,"5,8 tỷ",54.0,4.0,,False,,False,False,False,4,False
False,9 tỷ,135.0,,,False,,False,False,False,0,False
False,,40.0,,,False,đông,False,False,False,0,False
False,30 triệu,,,,False,,False,False,True,4,False
False,,,4.0,5.0,False,,False,False,False,0,False
False,6 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,5.7 tỷ,,,,False,,False,False,False,0,False
False,5 tỷ,46.0,,,False,,False,False,False,2,False
False,5 tỷ,62.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,3,False
False,,,,,False,,False,False,True,0,False
False,2 tỷ,,,,False,,False,False,False,0,False
False,6 tỷ,,,,False,,False,False,False,0,False
False,3.2tỷ,,,,False,,False,False,True,2,False
False,,72.0,,,False,tây,False,False,False,3,False
False,,,,,False,,False,False,False,3,False
False,3 tỷ,,,,False,,False,False,False,2,False
False,,,,,False,,False,False,True,0,False
False,1.65 tỷ,35.0,,,False,,False,False,True,0,False
False,5 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,3 tỷ,,,,False,,False,False,True,4,False
False,7 tỷ,44.0,,,False,,False,False,False,3,False
False,1.7 tỷ,36.3,,,False,,False,False,True,0,False
False,"16,3 tỷ",130.0,,,False,đông,False,False,False,4,False
False,,,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,5,False
False,,,,,False,,False,False,False,5,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,True,False,False,0,False
False,13.5 tỷ,,,,False,,False,False,False,3,False
False,7.35 tỷ,88.0,,,False,,False,False,False,3,False
False,,,3.0,,False,,True,False,False,0,False
False,4.7 tỷ,83.0,,,False,,False,False,False,3,False
True,21.5 tỷ,73.0,,,False,,False,False,False,6,False
False,"3,3 tỷ",50.0,,,False,nam,False,False,False,0,False
False,,,,,False,đông,False,False,False,0,False
False,14 tỷ,140.0,,,False,,True,False,True,3,False
False,4tỷ,,,,False,,False,False,True,3,False
False,17 tỷ,,,,False,,False,False,False,0,False
False,2.8tỷ,45.0,,,False,,False,False,True,0,False
False,3 tỷ,45.0,,,False,,False,False,False,0,False
False,42 tỷ,,,,False,,False,False,False,7,True
False,,,,,False,,False,False,False,0,False
False,115 tỷ,,,,False,,False,False,False,3,False
False,22.9 tỷ,,,,False,,False,False,False,3,False
False,65 tỷ,,,,False,,False,False,False,5,False
False,200 triệu,,,,False,,False,False,False,6,False
False,1.8 tỷ,,,,False,,False,False,True,10,True
False,5 tỷ,70.0,,,False,,False,False,False,4,False
False,550 triệu,,,,False,,False,False,False,7,True
False,65 tỷ,,,,False,,False,False,False,8,True
False,,,,,False,,False,False,False,0,False
False,38 tỷ,,,,False,,False,False,False,7,True
False,130 triệu,,,,False,,False,False,False,5,False
False,,,,,False,,False,False,False,0,False
False,7.5 tỷ,47.0,,,False,,False,False,False,0,False
False,"5,9tỷ",61.0,,,False,đông,False,False,False,2,False
False,"15,9 tỷ",151.0,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,0,False
False,2.75tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,8.4 tỷ,36.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,10tỷ,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,False,0,False
False,13 tỷ,90.0,,,False,,False,False,False,4,False
False,3 tỷ,,,,False,,False,False,False,0,False
False,4.95 tỷ,,,,False,,False,False,False,0,False
False,4 tỷ,,,,False,,False,False,False,2,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,2.2 tỷ,48.0,,,False,,False,False,True,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,3 tỷ,,,,False,,False,False,False,2,False
False,2.1 tỷ,46.0,,,False,,False,False,True,0,False
False,6 tỷ,,,,False,,False,False,True,0,False
False,,,,,False,,False,True,False,0,False
False,"5,5 tỷ",,,,False,,False,False,False,0,False
False,,,3.0,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,4,False
False,4 tỷ,,,,False,,False,False,False,0,False
False,13tỷ,,,,False,,False,False,False,4,False
False,"7,9 tỷ",,,,False,,False,False,False,0,False
False,4 tỷ,,,,False,,False,False,False,2,False
False,4.95 tỷ,94.0,,,False,,False,False,False,0,False
False,10.5 tỷ,58.0,,,False,,False,False,False,3,False
False,4.45 tỷ,59.0,,,False,,False,False,False,0,False
False,4.45 tỷ,59.0,,,False,,False,False,False,0,False
False,8.9 tỷ,60.0,,,False,nam,False,False,False,5,False
False,,68.0,,,False,,False,False,False,0,False
False,,48.0,,,False,,False,False,False,4,False
False,6tỷ,52.0,,,False,,False,False,False,0,False
False,"13,2 tỷ",,,,False,,False,False,False,3,False
False,"11,5 tỷ",,,,False,,False,False,False,5,False
False,"10,5 tỷ",,,,False,,False,False,False,4,False
False,3 tỷ,,,,False,,False,False,False,0,False
False,1.3 tỷ,30.0,,,False,,False,False,True,0,False
False,4 tỷ,,,,False,,False,False,False,2,False
False,10 tỷ,,,,False,,False,False,False,5,False
False,1.9 tỷ,50.0,,,False,,False,False,True,0,False
False,4 tỷ,,,,False,,False,False,False,0,False
False,,24.0,,,False,,False,False,True,0,False
False,,51.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,True,0,False
False,,36.0,,,False,,False,False,False,0,False
False,,54.0,,,False,,False,False,False,0,False
False,,53.0,,,False,,False,False,True,0,False
False,,51.0,,,False,,False,False,True,0,False
False,,64.0,,,False,,False,False,True,0,False
False,,64.6,,,False,,False,False,False,0,False
False,,50.0,,,False,,False,False,True,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,đông,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,False,0,False
False,13 tỷ,88.0,,,False,,False,False,False,0,False
False,3 tỷ,,,,False,,False,False,False,0,False
False,70 triệu,,,,False,,False,False,False,0,False
False,7 tỷ,142.0,,,False,,False,False,False,5,False
False,"4,3 tỷ",,2.0,,False,,False,False,False,0,False
False,,,5.0,,False,,False,False,True,3,False
False,"2,7 tỷ",,,,False,,False,False,False,3,False
False,13.5 tỷ,,,,False,,False,False,False,0,False
False,6.7 tỷ,44.0,,,False,,False,False,False,3,False
False,3 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,True,0,False
False,5 tỷ,,,,False,tây,False,False,False,0,False
False,3 tỷ,,,,False,,True,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,4,False
False,12 tỷ,120.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
True,,,,,False,,False,False,False,0,False
False,3 tỷ,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,False,0,False
False,4 tỷ,55.0,,,False,,False,False,True,0,False
False,"2,4 tỷ",75.0,,,False,,False,False,False,3,False
False,4 tỷ,60.0,,,False,,False,False,True,0,False
False,3.7 tỷ,46.4,3.0,,False,,False,False,True,3,False
False,5.7 tỷ,,,,False,,False,False,False,0,False
False,4 tỷ,83.0,,,False,đông,False,False,True,0,False
False,,69.0,,,False,,False,False,False,0,False
